央视,#genre#
CCTV5+,http://171.119.205.203:6000/rtp/226.0.2.168:9256$山西联通11
CCTV5+,http://124.112.189.92:4022/rtp/238.1.78.237:7768$安徽电信11
CCTV5+,http://1.192.246.243:8188/rtp/239.16.20.5:10050$河南电信11
CCTV5+,http://183.236.43.98:4013/udp/239.77.1.31:5146$广东电信12
CCTV5+,http://115.171.216.40:4000/rtp/225.1.8.20:8004$北京电信21
CCTV5+,http://121.237.244.148:8888/rtp/239.49.8.18:9610$江苏电信21
CCTV5+,http://171.8.170.140:8800/rtp/239.16.20.5:10050$河南电信21
CCTV6,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/624878396
CCTV6,http://183.236.43.98:4013/udp/239.77.0.171:5146$广东电信11
CCTV6,http://211.158.169.173:8888/udp/225.0.4.144:7980$重庆联通11
CCTV6,http://115.171.216.32:4000/rtp/225.1.8.84:8000$北京电信11
CCTV6,http://114.226.212.152:8787/rtp/239.49.1.6:6000$江苏电信11
CCTV6,http://171.119.205.203:6000/rtp/226.0.2.210:9592$山西联通11
CCTV6,http://124.112.189.92:4022/rtp/238.1.78.172:7248$安徽电信11
CCTV6,http://1.192.246.243:8188/rtp/239.16.20.6:10060$河南电信11
CCTV6,http://115.171.216.40:4000/rtp/225.1.8.84:8000$北京电信21
CCTV6,http://121.237.244.148:8888/rtp/239.49.1.6:6000$江苏电信21
CCTV6,http://171.8.170.140:8800/rtp/239.16.20.6:10060$河南电信21
CCTV7,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/673168121
CCTV7,http://183.236.43.98:4013/udp/239.77.0.138:5146$广东电信11
CCTV7,http://211.158.169.173:8888/udp/225.0.4.127:7980$重庆联通11
CCTV7,http://115.171.216.32:4000/rtp/225.1.8.7:8104$北京电信11
CCTV7,http://114.226.212.152:8787/rtp/239.49.1.254:6000$江苏电信11
CCTV7,http://171.119.205.203:6000/rtp/226.0.2.159:9184$山西联通11
CCTV7,http://124.112.189.92:4022/rtp/238.1.78.239:7784$安徽电信11
CCTV7,http://1.192.246.243:8188/rtp/239.16.20.51:10510$河南电信11
CCTV7,http://115.171.216.40:4000/rtp/225.1.8.7:8104$北京电信21
CCTV7,http://121.237.244.148:8888/rtp/239.49.1.254:6000$江苏电信21
CCTV7,http://171.8.170.140:8800/rtp/239.16.20.51:10510$河南电信21
CCTV8,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/624878356
CCTV8,http://183.236.43.98:4013/udp/239.77.0.172:5146$广东电信11
CCTV8,http://211.158.169.173:8888/udp/225.0.4.137:7980$重庆联通11
CCTV8,http://115.171.216.32:4000/rtp/225.1.8.85:8000$北京电信11
CCTV8,http://114.226.212.152:8787/rtp/239.49.1.8:6000$江苏电信11
CCTV8,http://171.119.205.203:6000/rtp/226.0.2.211:9600$山西联通11
CCTV8,http://124.112.189.92:4022/rtp/238.1.78.173:7256$安徽电信11
CCTV8,http://1.192.246.243:8188/rtp/239.16.20.8:10080$河南电信11
CCTV8,http://115.171.216.40:4000/rtp/225.1.8.85:8000$北京电信21
CCTV8,http://121.237.244.148:8888/rtp/239.49.1.8:6000$江苏电信21
CCTV8,http://171.8.170.140:8800/rtp/239.16.20.8:10080$河南电信21
CCTV9,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/673168140
CCTV9,http://183.236.43.98:4013/udp/239.77.0.135:5146$广东电信11
CCTV9,http://211.158.169.173:8888/udp/225.0.4.131:7980$重庆联通11
CCTV9,http://115.171.216.32:4000/rtp/225.1.8.9:8112$北京电信11
CCTV9,http://114.226.212.152:8787/rtp/239.49.8.53:9814$江苏电信11
CCTV9,http://171.119.205.203:6000/rtp/226.0.2.161:9200$山西联通11
CCTV9,http://124.112.189.92:4022/rtp/238.1.78.240:7792$安徽电信11
CCTV9,http://1.192.246.243:8188/rtp/239.16.20.9:10090$河南电信11
CCTV9,http://115.171.216.40:4000/rtp/225.1.8.9:8112$北京电信21
CCTV9,http://121.237.244.148:8888/rtp/239.49.8.53:9814$江苏电信21
CCTV9,http://171.8.170.140:8800/rtp/239.16.20.9:10090$河南电信21
CCTV10,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/624878405
CCTV10,http://183.236.43.98:4013/udp/239.77.0.134:5146$广东电信11
CCTV10,http://211.158.169.173:8888/udp/225.0.4.130:7980$重庆联通11
CCTV10,http://115.171.216.32:4000/rtp/225.1.8.10:8116$北京电信11
CCTV10,http://114.226.212.152:8787/rtp/239.49.8.134:6000$江苏电信11
CCTV10,http://171.119.205.203:6000/rtp/226.0.2.162:9208$山西联通11
CCTV10,http://124.112.189.92:4022/rtp/238.1.78.241:7800$安徽电信11
CCTV10,http://1.192.246.243:8188/rtp/239.16.20.10:10100$河南电信11
CCTV10,http://114.226.212.152:8787/rtp/239.49.8.54:9818$江苏电信12
CCTV10,http://115.171.216.40:4000/rtp/225.1.8.10:8116$北京电信21
CCTV10,http://121.237.244.148:8888/rtp/239.49.8.134:6000$江苏电信21
CCTV10,http://171.8.170.140:8800/rtp/239.16.20.10:10100$河南电信21
CCTV10,http://121.237.244.148:8888/rtp/239.49.8.54:9818$江苏电信22
CCTV11,http://183.236.43.98:4013/udp/239.77.1.238:5146$广东电信11
CCTV11,http://211.158.169.173:8888/udp/225.0.4.218:7980$重庆联通11
CCTV11,http://115.171.216.32:4000/rtp/225.1.8.73:8120$北京电信11
CCTV11,http://114.226.212.152:8787/rtp/239.49.1.11:6000$江苏电信11
CCTV11,http://124.112.189.92:4022/rtp/238.1.78.206:7502$安徽电信11
CCTV11,http://1.192.246.243:8188/rtp/239.16.20.11:10110$河南电信11
CCTV11,http://115.171.216.40:4000/rtp/225.1.8.73:8120$北京电信21
CCTV11,http://121.237.244.148:8888/rtp/239.49.1.11:6000$江苏电信21
CCTV11,http://171.8.170.140:8800/rtp/239.16.20.11:10110$河南电信21
CCTV11,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/667987558
CCTV12社会与法,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/673168185
CCTV12,http://183.236.43.98:4013/udp/239.77.0.136:5146$广东电信11
CCTV12,http://211.158.169.173:8888/udp/225.0.4.129:7980$重庆联通11
CCTV12,http://115.171.216.32:4000/rtp/225.1.8.12:8124$北京电信11
CCTV12,http://114.226.212.152:8787/rtp/239.49.8.135:6000$江苏电信11
CCTV12,http://171.119.205.203:6000/rtp/226.0.2.164:9224$山西联通11
CCTV12,http://124.112.189.92:4022/rtp/238.1.78.242:7808$安徽电信11
CCTV12,http://1.192.246.243:8188/rtp/239.16.20.12:10120$河南电信11
CCTV12,http://114.226.212.152:8787/rtp/239.49.8.55:9822$江苏电信12
CCTV12,http://115.171.216.40:4000/rtp/225.1.8.12:8124$北京电信21
CCTV12,http://121.237.244.148:8888/rtp/239.49.8.135:6000$江苏电信21
CCTV12,http://171.8.170.140:8800/rtp/239.16.20.12:10120$河南电信21
CCTV12,http://121.237.244.148:8888/rtp/239.49.8.55:9822$江苏电信22
CCTV13,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/608807423
CCTV13,http://183.236.43.98:4013/udp/239.253.43.196:5146$广东电信11
CCTV13,http://211.158.169.173:8888/udp/225.0.4.219:7980$重庆联通11
CCTV13,http://115.171.216.32:4000/rtp/225.1.8.168:8130$北京电信11
CCTV13,http://114.226.212.152:8787/rtp/239.49.1.13:6000$江苏电信11
CCTV13,http://171.119.205.203:6000/rtp/226.0.2.165:9232$山西联通11
CCTV13,http://124.112.189.92:4022/rtp/238.1.79.35:4392$安徽电信11
CCTV13,http://1.192.246.243:8188/rtp/239.16.20.13:10130$河南电信11
CCTV13,http://115.171.216.40:4000/rtp/225.1.8.168:8130$北京电信21
CCTV13,http://121.237.244.148:8888/rtp/239.49.1.13:6000$江苏电信21
CCTV13,http://171.8.170.140:8800/rtp/239.16.20.13:10130$河南电信21
CCTV14,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/624878440
CCTV14,http://183.236.43.98:4013/udp/239.77.1.161:5146$广东电信11
CCTV14,http://211.158.169.173:8888/udp/225.0.4.128:7980$重庆联通11
CCTV14,http://115.171.216.32:4000/rtp/225.1.8.14:8132$北京电信11
CCTV14,http://114.226.212.152:8787/rtp/239.49.8.136:6000$江苏电信11
CCTV14,http://171.119.205.203:6000/rtp/226.0.2.166:9240$山西联通11
CCTV14,http://124.112.189.92:4022/rtp/238.1.78.243:7816$安徽电信11
CCTV14,http://1.192.246.243:8188/rtp/239.16.20.14:10140$河南电信11
CCTV14,http://114.226.212.152:8787/rtp/239.49.8.56:9826$江苏电信12
CCTV14,http://115.171.216.40:4000/rtp/225.1.8.14:8132$北京电信21
CCTV14,http://121.237.244.148:8888/rtp/239.49.8.136:6000$江苏电信21
CCTV14,http://171.8.170.140:8800/rtp/239.16.20.14:10140$河南电信21
CCTV14,http://121.237.244.148:8888/rtp/239.49.8.56:9826$江苏电信22
CCTV15,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/673168223
CCTV15,http://183.236.43.98:4013/udp/239.77.1.239:5146$广东电信11
CCTV15,http://211.158.169.173:8888/udp/225.0.4.220:7980$重庆联通11
CCTV15,http://115.171.216.32:4000/rtp/225.1.8.74:8136$北京电信11
CCTV15,http://114.226.212.152:8787/rtp/239.49.1.15:6000$江苏电信11
CCTV15,http://124.112.189.92:4022/rtp/238.1.78.222:7648$安徽电信11
CCTV15,http://1.192.246.243:8188/rtp/239.16.20.15:10150$河南电信11
CCTV15,http://115.171.216.40:4000/rtp/225.1.8.74:8136$北京电信21
CCTV15,http://121.237.244.148:8888/rtp/239.49.1.15:6000$江苏电信21
CCTV15,http://171.8.170.140:8800/rtp/239.16.20.15:10150$河南电信21
CCTV16,http://183.236.43.98:4013/udp/239.77.0.165:5146$广东电信11
CCTV16,http://171.119.205.203:6000/rtp/226.0.2.169:9264$山西联通11
CCTV17,http://183.236.43.98:4013/udp/239.77.1.121:5146$广东电信11
CCTV17,http://211.158.169.173:8888/udp/225.0.4.179:7980$重庆联通11
CCTV17,http://115.171.216.32:4000/rtp/225.1.8.17:8144$北京电信11
CCTV17,http://114.226.212.152:8787/rtp/239.49.8.132:6000$江苏电信11
CCTV17,http://171.119.205.203:6000/rtp/226.0.2.170:9272$山西联通11
CCTV17,http://124.112.189.92:4022/rtp/238.1.78.178:7296$安徽电信11
CCTV17,http://1.192.246.243:8188/rtp/239.16.20.7:10070$河南电信11
CCTV17,http://114.226.212.152:8787/rtp/239.49.8.52:9810$江苏电信12
CCTV17,http://115.171.216.40:4000/rtp/225.1.8.17:8144$北京电信21
CCTV17,http://121.237.244.148:8888/rtp/239.49.8.132:6000$江苏电信21
CCTV17,http://171.8.170.140:8800/rtp/239.16.20.7:10070$河南电信21
CCTV17,http://121.237.244.148:8888/rtp/239.49.8.52:9810$江苏电信22
CCTV17农业农村,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/673168256
CCTV4欧洲,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/608807419
CCTV4美洲,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/608807416
CGTN外语纪录,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/609006487
CGTN阿拉伯语,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/609154345
CGTN西班牙语,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/609006450
CGTN法语,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/609006476
CGTN俄语,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/609006446
老故事,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/884121956
发现之旅,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/624878970
中学生,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/708869532
CGTN,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/609017205
兵器科技,http://207.56.13.146:81/cdnlive/gfjs.m3u8
兵器科技,http://183.236.43.98:4013/udp/239.253.43.9:5146$广东电信11
兵器科技,http://171.119.205.203:6000/rtp/226.0.2.223:9696$山西联通11
兵器科技,http://124.112.189.92:4022/rtp/238.1.79.56:4584$安徽电信11
女性时尚,http://207.56.13.146:81/cdnlive/nxss.m3u8
世界地理,http://183.236.43.98:4013/udp/239.253.43.7:5146$广东电信11
世界地理,http://171.119.205.203:6000/rtp/226.0.2.222:9688$山西联通11
世界地理,http://124.112.189.92:4022/rtp/238.1.79.60:4616$安徽电信11
卫生健康,http://207.56.13.146:81/cdnlive/wsjk.m3u8
文化精品,http://207.56.13.146:81/cdnlive/ysjp.m3u8
第一剧场,http://207.56.13.146:81/cdnlive/dyjc.m3u8
第一剧场,http://183.236.43.98:4013/udp/239.253.43.15:5146$广东电信11
第一剧场,http://171.119.205.203:6000/rtp/226.0.2.221:9680$山西联通11
第一剧场,http://124.112.189.92:4022/rtp/238.1.79.63:4640$安徽电信11
怀旧剧场,http://207.56.13.146:81/cdnlive/hjjc.m3u8
怀旧剧场,http://183.236.43.98:4013/udp/239.253.43.5:5146$广东电信11
怀旧剧场,http://171.119.205.203:6000/rtp/226.0.2.224:9704$山西联通11
怀旧剧场,http://124.112.189.92:4022/rtp/238.1.79.61:4624$安徽电信11
风云剧场,http://207.56.13.146:81/cdnlive/fyjc.m3u8
风云剧场,http://183.236.43.98:4013/udp/239.253.43.16:5146$广东电信11
风云剧场,http://171.119.205.203:6000/rtp/226.0.2.227:9728$山西联通11
风云剧场,http://124.112.189.92:4022/rtp/238.1.79.62:4632$安徽电信11
风云足球,http://207.56.13.146:81/cdnlive/fyzq.m3u8
风云足球,http://183.236.43.98:4013/udp/239.253.43.14:5146$广东电信11
风云足球,http://171.119.205.203:6000/rtp/226.0.2.225:9712$山西联通11
风云足球,http://124.112.189.92:4022/rtp/238.1.79.57:4592$安徽电信11
风云音乐,http://183.236.43.98:4013/udp/239.253.43.6:5146$广东电信11
风云音乐,http://171.119.205.203:6000/rtp/226.0.2.220:9672$山西联通11
风云音乐,http://124.112.189.92:4022/rtp/238.1.79.64:4648$安徽电信11
风云音乐,http://207.56.13.146:81/cdnlive/fyyy.m3u8
央视台球,http://207.56.13.146:81/cdnlive/ystq.m3u8
央视台球,http://183.236.43.98:4013/udp/239.253.43.11:5146$广东电信11
央视台球,http://171.119.205.203:6000/rtp/226.0.2.216:9640$山西联通11
央视台球,http://124.112.189.92:4022/rtp/238.1.79.59:4608$安徽电信11
高尔夫网球,http://183.236.43.98:4013/udp/239.253.43.12:5146$广东电信11
高尔夫网球,http://171.119.205.203:6000/rtp/226.0.2.217:9648$山西联通11
高尔夫网球,http://124.112.189.92:4022/rtp/238.1.79.58:4600$安徽电信11
高尔夫网球,http://207.56.13.146:81/cdnlive/gefwq.m3u8
央视文化精品,http://183.236.43.98:4013/udp/239.253.43.13:5146$广东电信11
央视文化精品,http://171.119.205.203:6000/rtp/226.0.2.219:9664$山西联通11
央视文化精品,http://124.112.189.92:4022/rtp/238.1.79.54:4568$安徽电信11
体育,#genre#
赛事最经典,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/646596895
体坛名栏汇,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/629943305
四海钓鱼,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/637444975
陕西体育休闲频道,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/956909356
24小时城市联赛轮播台,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/915512915
武术世界,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/958475359
快乐垂钓,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/961930263
纬来体育,https://hlsz.yjjcfw.com/live/vl.m3u8?expire=1786677292&sign=2c5d7dbf95f45f1439387d5288cfd2bc
Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
beIN SPORTS XTRA,https://d9ssxzmclhfo4.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-t7en7ol3kq3sp/f881b29a-280a-4416-be20-40db0fcc0f07/3.m3u8
FIFA+,https://d2w9q46ikgrcwx.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-of5cbk3sav3w5/v1/sysdata_s_p_a_fifa_7/samsungheadend_us/latest/main/hls/playlist.m3u8
ESPN,http://41.205.93.154/ESPN/index.m3u8
NBC Sports NOW,https://d4whmvwm0rdvi.cloudfront.net/manifest/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod_default_xumo-nbcu-linear/9ed59304-2f35-4c88-9b99-34153edef42b/4.m3u8
NHL Network,https://nhl-firetv.amagi.tv/playlist1080p.m3u8
Tennis Channel,http://89.187.179.148:826/anto.j/c9yJDcXyPe/31209
卫视,#genre#
东方卫视,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/651632648
东方卫视,http://183.236.43.98:4013/udp/239.77.1.218:5146$广东电信11
东方卫视,http://211.158.169.173:8888/udp/225.0.4.80:7980$重庆联通11
东方卫视,http://115.171.216.32:4000/udp/225.1.8.45:8032$北京电信11
东方卫视,http://114.226.212.152:8787/rtp/239.49.8.140:6000$江苏电信11
东方卫视,http://171.119.205.203:6000/rtp/226.0.2.175:9312$山西联通11
东方卫视,http://124.112.189.92:4022/rtp/238.1.78.163:7176$安徽电信11
东方卫视,http://1.192.246.243:8188/rtp/239.16.20.73:10730$河南电信11
东方卫视,http://114.226.212.152:8787/rtp/239.49.8.17:9606$江苏电信12
东方卫视,http://115.171.216.40:4000/udp/225.1.8.45:8032$北京电信21
东方卫视,http://121.237.244.148:8888/rtp/239.49.8.140:6000$江苏电信21
东方卫视,http://171.8.170.140:8800/rtp/239.16.20.73:10730$河南电信21
东方卫视,http://121.237.244.148:8888/rtp/239.49.8.17:9606$江苏电信22
东方卫视,https://bp-resource-dfl.bestv.cn/148/3/video.m3u8
江苏卫视,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/623899368
江苏卫视,http://183.236.43.98:4013/udp/239.77.1.18:5146$广东电信11
江苏卫视,http://211.158.169.173:8888/udp/225.0.4.79:7980$重庆联通11
江苏卫视,http://115.171.216.32:4000/udp/225.1.8.44:8028$北京电信11
江苏卫视,http://114.226.212.152:8787/rtp/239.49.8.138:6000$江苏电信11
江苏卫视,http://171.119.205.203:6000/rtp/226.0.2.176:9320$山西联通11
江苏卫视,http://124.112.189.92:4022/rtp/238.1.78.165:7192$安徽电信11
江苏卫视,http://1.192.246.243:8188/rtp/239.16.20.74:10740$河南电信11
江苏卫视,http://114.226.212.152:8787/rtp/239.49.8.16:9602$江苏电信12
江苏卫视,http://115.171.216.40:4000/udp/225.1.8.44:8028$北京电信21
江苏卫视,http://121.237.244.148:8888/rtp/239.49.8.138:6000$江苏电信21
江苏卫视,http://171.8.170.140:8800/rtp/239.16.20.74:10740$河南电信21
江苏卫视,http://121.237.244.148:8888/rtp/239.49.8.16:9602$江苏电信22
广东卫视,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/608831231
广东卫视,http://183.236.43.98:4013/udp/239.77.1.19:5146$广东电信11
广东卫视,http://211.158.169.173:8888/udp/225.0.4.84:7980$重庆联通11
广东卫视,http://115.171.216.32:4000/udp/225.1.8.49:8048$北京电信11
广东卫视,http://114.226.212.152:8787/rtp/239.49.8.143:6000$江苏电信11
广东卫视,http://171.119.205.203:6000/rtp/226.0.2.146:9080$山西联通11
广东卫视,http://124.112.189.92:4022/rtp/238.1.78.161:7160$安徽电信11
广东卫视,http://1.192.246.243:8188/rtp/239.16.20.98:10980$河南电信11
广东卫视,http://183.236.43.98:4013/udp/239.77.1.152:5146$广东电信12
广东卫视,http://114.226.212.152:8787/rtp/239.49.8.13:9422$江苏电信12
广东卫视,http://183.236.43.98:4013/udp/239.77.0.166:5146$广东电信13
广东卫视,http://115.171.216.40:4000/udp/225.1.8.49:8048$北京电信21
广东卫视,http://121.237.244.148:8888/rtp/239.49.8.143:6000$江苏电信21
广东卫视,http://171.8.170.140:8800/rtp/239.16.20.98:10980$河南电信21
广东卫视,http://121.237.244.148:8888/rtp/239.49.8.13:9422$江苏电信22
广西卫视,http://115.171.216.32:4000/rtp/225.1.8.152:8300$北京电信11
广西卫视,http://114.226.212.152:8787/rtp/239.49.1.40:6000$江苏电信11
广西卫视,http://171.119.205.203:6000/rtp/226.0.2.231:9760$山西联通11
广西卫视,http://124.112.189.92:4022/rtp/238.1.78.70:6432$安徽电信11
广西卫视,http://1.192.246.243:8188/rtp/239.16.20.84:10840$河南电信11
广西卫视,http://115.171.216.40:4000/rtp/225.1.8.152:8300$北京电信21
广西卫视,http://121.237.244.148:8888/rtp/239.49.1.40:6000$江苏电信21
广西卫视,http://171.8.170.140:8800/rtp/239.16.20.84:10840$河南电信21
广西卫视,http://183.236.43.98:4013/udp/239.253.43.36:5146$广东电信11
北京卫视,https://iptv.qqff.de/u/BbyJMAC-eaNXwY4ck_AZE8wo/630287636
北京卫视,http://183.236.43.98:4013/udp/239.77.1.4:5146$广东电信11
北京卫视,http://211.158.169.173:8888/udp/225.0.4.78:7980$重庆联通11
北京卫视,http://115.171.216.32:4000/rtp/225.1.8.21:8002$北京电信11
